"registration_id";"fuel_id";"vehicle_model_id";"base_ym";"region_name";"registered_count"
5740;1;6;"202207";"충북";47
5741;1;6;"202207";"충남";72
5742;1;6;"202207";"전북";32
5743;1;6;"202207";"전남";36
5744;1;6;"202207";"경북";129
5745;1;6;"202207";"경남";288
5746;1;6;"202207";"제주";188
5747;1;5;"202207";"서울";6595
5748;1;5;"202207";"부산";3158
5749;1;5;"202207";"대구";3528
5750;1;5;"202207";"인천";3080
5751;1;5;"202207";"광주";1615
5752;1;5;"202207";"대전";2030
5753;1;5;"202207";"울산";1085
5754;1;5;"202207";"세종";197
5755;1;5;"202207";"경기";13014
5756;1;5;"202207";"강원";3295
5757;1;5;"202207";"충북";3565
5758;1;5;"202207";"충남";3913
5759;1;5;"202207";"전북";3762
5760;1;5;"202207";"전남";2687
5761;1;5;"202207";"경북";5219
5762;1;5;"202207";"경남";4335
5763;1;5;"202207";"제주";5254
5764;1;11;"202207";"서울";26
5765;1;11;"202207";"부산";4
5766;1;11;"202207";"대구";2
5767;1;11;"202207";"인천";1
5768;1;11;"202207";"광주";0
5769;1;11;"202207";"대전";0
5770;1;11;"202207";"울산";0
5771;1;11;"202207";"세종";4
5772;1;11;"202207";"경기";66
5773;1;11;"202207";"강원";4
5774;1;11;"202207";"충북";2
5775;1;11;"202207";"충남";3
5776;1;11;"202207";"전북";1
5777;1;11;"202207";"전남";6
5778;1;11;"202207";"경북";18
5779;1;11;"202207";"경남";7
5780;1;11;"202207";"제주";0
5781;19;3;"202207";"서울";1
5782;19;3;"202207";"부산";0
5783;19;3;"202207";"대구";0
5784;19;3;"202207";"인천";0
5785;19;3;"202207";"광주";0
5786;19;3;"202207";"대전";0
5787;19;3;"202207";"울산";0
5788;19;3;"202207";"세종";0
5789;19;3;"202207";"경기";1
5790;19;3;"202207";"강원";0
5791;19;3;"202207";"충북";0
5792;19;3;"202207";"충남";0
5793;19;3;"202207";"전북";0
5794;19;3;"202207";"전남";0
5795;19;3;"202207";"경북";0
5796;19;3;"202207";"경남";0
5797;19;3;"202207";"제주";0
5798;19;6;"202207";"서울";0
5799;19;6;"202207";"부산";0
5800;19;6;"202207";"대구";0
5801;19;6;"202207";"인천";0
5802;19;6;"202207";"광주";0
5803;19;6;"202207";"대전";0
5804;19;6;"202207";"울산";0
5805;19;6;"202207";"세종";0
5806;19;6;"202207";"경기";0
5807;19;6;"202207";"강원";0
5808;19;6;"202207";"충북";0
5809;19;6;"202207";"충남";0
5810;19;6;"202207";"전북";0
5811;19;6;"202207";"전남";0
5812;19;6;"202207";"경북";0
5813;19;6;"202207";"경남";0
5814;19;6;"202207";"제주";0
5815;19;5;"202207";"서울";0
5816;19;5;"202207";"부산";0
5817;19;5;"202207";"대구";0
5818;19;5;"202207";"인천";0
5819;19;5;"202207";"광주";0
5820;19;5;"202207";"대전";0
5821;19;5;"202207";"울산";0
5822;19;5;"202207";"세종";0
5823;19;5;"202207";"경기";0
5824;19;5;"202207";"강원";0
5825;19;5;"202207";"충북";0
5826;19;5;"202207";"충남";0
5827;19;5;"202207";"전북";0
5828;19;5;"202207";"전남";0
5829;19;5;"202207";"경북";0
5830;19;5;"202207";"경남";0
5831;19;5;"202207";"제주";0
5832;19;11;"202207";"서울";0
5833;19;11;"202207";"부산";1
5834;19;11;"202207";"대구";0
5835;19;11;"202207";"인천";0
5836;19;11;"202207";"광주";0
5837;19;11;"202207";"대전";0
5838;19;11;"202207";"울산";0
5839;19;11;"202207";"세종";0
5840;19;11;"202207";"경기";0
5841;19;11;"202207";"강원";0
5842;19;11;"202207";"충북";0
5843;19;11;"202207";"충남";0
5844;19;11;"202207";"전북";0
5845;19;11;"202207";"전남";0
5846;19;11;"202207";"경북";0
5847;19;11;"202207";"경남";0
5848;19;11;"202207";"제주";0
5849;18;3;"202207";"서울";0
5850;18;3;"202207";"부산";0
5851;18;3;"202207";"대구";0
5852;18;3;"202207";"인천";0
5853;18;3;"202207";"광주";0
5854;18;3;"202207";"대전";0
5855;18;3;"202207";"울산";0
5856;18;3;"202207";"세종";0
5857;18;3;"202207";"경기";2
5858;18;3;"202207";"강원";0
5859;18;3;"202207";"충북";0
5860;18;3;"202207";"충남";0
5861;18;3;"202207";"전북";0
5862;18;3;"202207";"전남";0
5863;18;3;"202207";"경북";0
5864;18;3;"202207";"경남";0
5865;18;3;"202207";"제주";0
5866;18;6;"202207";"서울";0
5867;18;6;"202207";"부산";0
5868;18;6;"202207";"대구";0
5869;18;6;"202207";"인천";0
5870;18;6;"202207";"광주";0
5871;18;6;"202207";"대전";0
5872;18;6;"202207";"울산";0
5873;18;6;"202207";"세종";0
5874;18;6;"202207";"경기";0
5875;18;6;"202207";"강원";0
5876;18;6;"202207";"충북";0
5877;18;6;"202207";"충남";0
5878;18;6;"202207";"전북";0
5879;18;6;"202207";"전남";0
5880;18;6;"202207";"경북";0
5881;18;6;"202207";"경남";0
5882;18;6;"202207";"제주";0
5883;18;5;"202207";"서울";0
5884;18;5;"202207";"부산";0
5885;18;5;"202207";"대구";0
5886;18;5;"202207";"인천";0
5887;18;5;"202207";"광주";0
5888;18;5;"202207";"대전";0
5889;18;5;"202207";"울산";0
5890;18;5;"202207";"세종";0
5891;18;5;"202207";"경기";0
5892;18;5;"202207";"강원";0
5893;18;5;"202207";"충북";0
5894;18;5;"202207";"충남";0
5895;18;5;"202207";"전북";0
5896;18;5;"202207";"전남";0
5897;18;5;"202207";"경북";0
5898;18;5;"202207";"경남";0
5899;18;5;"202207";"제주";0
5900;18;11;"202207";"서울";0
5901;18;11;"202207";"부산";0
5902;18;11;"202207";"대구";0
5903;18;11;"202207";"인천";0
5904;18;11;"202207";"광주";0
5905;18;11;"202207";"대전";0
5906;18;11;"202207";"울산";0
5907;18;11;"202207";"세종";0
5908;18;11;"202207";"경기";0
5909;18;11;"202207";"강원";0
5910;18;11;"202207";"충북";0
5911;18;11;"202207";"충남";0
5912;18;11;"202207";"전북";0
5913;18;11;"202207";"전남";0
5914;18;11;"202207";"경북";0
5915;18;11;"202207";"경남";0
5916;18;11;"202207";"제주";0
5917;10;3;"202207";"서울";346
5918;10;3;"202207";"부산";231
5919;10;3;"202207";"대구";549
5920;10;3;"202207";"인천";198
5921;10;3;"202207";"광주";206
5922;10;3;"202207";"대전";244
5923;10;3;"202207";"울산";84
5924;10;3;"202207";"세종";54
5925;10;3;"202207";"경기";980
5926;10;3;"202207";"강원";211
5927;10;3;"202207";"충북";169
5928;10;3;"202207";"충남";132
5929;10;3;"202207";"전북";240
5930;10;3;"202207";"전남";156
5931;10;3;"202207";"경북";244
5932;10;3;"202207";"경남";303
5933;10;3;"202207";"제주";9
5934;10;6;"202207";"서울";7825
5935;10;6;"202207";"부산";2363
5936;10;6;"202207";"대구";1675
5937;10;6;"202207";"인천";2199
5938;10;6;"202207";"광주";1031
5939;10;6;"202207";"대전";1172
5940;10;6;"202207";"울산";710
5941;10;6;"202207";"세종";124
5942;10;6;"202207";"경기";7214
5943;10;6;"202207";"강원";300
5944;10;6;"202207";"충북";442
5945;10;6;"202207";"충남";393
5946;10;6;"202207";"전북";607
5947;10;6;"202207";"전남";704
5948;10;6;"202207";"경북";743
5949;10;6;"202207";"경남";978
5950;10;6;"202207";"제주";0
5951;10;5;"202207";"서울";335
5952;10;5;"202207";"부산";34
5953;10;5;"202207";"대구";159
5954;10;5;"202207";"인천";68
5955;10;5;"202207";"광주";24
5956;10;5;"202207";"대전";50
5957;10;5;"202207";"울산";11
5958;10;5;"202207";"세종";6
5959;10;5;"202207";"경기";151
5960;10;5;"202207";"강원";28
5961;10;5;"202207";"충북";53
5962;10;5;"202207";"충남";15
5963;10;5;"202207";"전북";54
5964;10;5;"202207";"전남";78
5965;10;5;"202207";"경북";60
5966;10;5;"202207";"경남";119
5967;10;5;"202207";"제주";0
5968;10;11;"202207";"서울";0
5969;10;11;"202207";"부산";0
5970;10;11;"202207";"대구";0
5971;10;11;"202207";"인천";1
5972;10;11;"202207";"광주";0
5973;10;11;"202207";"대전";0
5974;10;11;"202207";"울산";0
5975;10;11;"202207";"세종";0
5976;10;11;"202207";"경기";0
5977;10;11;"202207";"강원";0
5978;10;11;"202207";"충북";0
5979;10;11;"202207";"충남";0
5980;10;11;"202207";"전북";0
5981;10;11;"202207";"전남";0
5982;10;11;"202207";"경북";0
5983;10;11;"202207";"경남";0
5984;10;11;"202207";"제주";0
5985;9;3;"202207";"서울";0
5986;9;3;"202207";"부산";0
5987;9;3;"202207";"대구";0
5988;9;3;"202207";"인천";0
5989;9;3;"202207";"광주";0
5990;9;3;"202207";"대전";0
5991;9;3;"202207";"울산";0
5992;9;3;"202207";"세종";0
5993;9;3;"202207";"경기";1
5994;9;3;"202207";"강원";0
5995;9;3;"202207";"충북";0
5996;9;3;"202207";"충남";0
5997;9;3;"202207";"전북";0
5998;9;3;"202207";"전남";0
5999;9;3;"202207";"경북";0
6000;9;3;"202207";"경남";0
6001;9;3;"202207";"제주";0
6002;9;6;"202207";"서울";0
6003;9;6;"202207";"부산";0
6004;9;6;"202207";"대구";0
6005;9;6;"202207";"인천";0
6006;9;6;"202207";"광주";0
6007;9;6;"202207";"대전";0
6008;9;6;"202207";"울산";0
6009;9;6;"202207";"세종";0
6010;9;6;"202207";"경기";0
6011;9;6;"202207";"강원";0
6012;9;6;"202207";"충북";0
6013;9;6;"202207";"충남";0
6014;9;6;"202207";"전북";0
6015;9;6;"202207";"전남";0
6016;9;6;"202207";"경북";1
6017;9;6;"202207";"경남";0
6018;9;6;"202207";"제주";0
6019;9;5;"202207";"서울";0
6020;9;5;"202207";"부산";2
6021;9;5;"202207";"대구";0
6022;9;5;"202207";"인천";3
6023;9;5;"202207";"광주";0
6024;9;5;"202207";"대전";0
6025;9;5;"202207";"울산";0
6026;9;5;"202207";"세종";0
6027;9;5;"202207";"경기";0
6028;9;5;"202207";"강원";0
6029;9;5;"202207";"충북";0
6030;9;5;"202207";"충남";0
6031;9;5;"202207";"전북";0
6032;9;5;"202207";"전남";0
6033;9;5;"202207";"경북";0
6034;9;5;"202207";"경남";0
6035;9;5;"202207";"제주";0
6036;9;11;"202207";"서울";1
6037;9;11;"202207";"부산";1
6038;9;11;"202207";"대구";0
6039;9;11;"202207";"인천";0
6040;9;11;"202207";"광주";0
6041;9;11;"202207";"대전";0
6042;9;11;"202207";"울산";0
6043;9;11;"202207";"세종";0
6044;9;11;"202207";"경기";4
6045;9;11;"202207";"강원";0
6046;9;11;"202207";"충북";0
6047;9;11;"202207";"충남";2
6048;9;11;"202207";"전북";1
6049;9;11;"202207";"전남";4
6050;9;11;"202207";"경북";5
6051;9;11;"202207";"경남";1
6052;9;11;"202207";"제주";0
6053;13;3;"202207";"서울";154005
6054;13;3;"202207";"부산";66855
6055;13;3;"202207";"대구";51523
6056;13;3;"202207";"인천";97732
6057;13;3;"202207";"광주";25900
6058;13;3;"202207";"대전";25656
6059;13;3;"202207";"울산";21006
6060;13;3;"202207";"세종";11647
6061;13;3;"202207";"경기";272298
6062;13;3;"202207";"강원";25592
6063;13;3;"202207";"충북";27574
6064;13;3;"202207";"충남";35055
6065;13;3;"202207";"전북";27086
6066;13;3;"202207";"전남";41948
6067;13;3;"202207";"경북";39418
6068;13;3;"202207";"경남";61931
6069;13;3;"202207";"제주";34176
6070;13;6;"202207";"서울";0
6071;13;6;"202207";"부산";0
6072;13;6;"202207";"대구";0
6073;13;6;"202207";"인천";0
6074;13;6;"202207";"광주";0
6075;13;6;"202207";"대전";0
6076;13;6;"202207";"울산";0
6077;13;6;"202207";"세종";0
6078;13;6;"202207";"경기";0
6079;13;6;"202207";"강원";0
6080;13;6;"202207";"충북";0
6081;13;6;"202207";"충남";0
6082;13;6;"202207";"전북";0
6083;13;6;"202207";"전남";0
6084;13;6;"202207";"경북";0
6085;13;6;"202207";"경남";0
6086;13;6;"202207";"제주";0
6087;13;5;"202207";"서울";7
6088;13;5;"202207";"부산";4
6089;13;5;"202207";"대구";0
6090;13;5;"202207";"인천";0
6091;13;5;"202207";"광주";0
6092;13;5;"202207";"대전";2
6093;13;5;"202207";"울산";0
6094;13;5;"202207";"세종";1
6095;13;5;"202207";"경기";36
6096;13;5;"202207";"강원";4
6097;13;5;"202207";"충북";9
6098;13;5;"202207";"충남";7
6099;13;5;"202207";"전북";2
6100;13;5;"202207";"전남";2
6101;13;5;"202207";"경북";5
6102;13;5;"202207";"경남";3
6103;13;5;"202207";"제주";0
6104;13;11;"202207";"서울";0
6105;13;11;"202207";"부산";0
6106;13;11;"202207";"대구";0
6107;13;11;"202207";"인천";0
6108;13;11;"202207";"광주";0
6109;13;11;"202207";"대전";0
6110;13;11;"202207";"울산";0
6111;13;11;"202207";"세종";0
6112;13;11;"202207";"경기";0
6113;13;11;"202207";"강원";0
6114;13;11;"202207";"충북";0
6115;13;11;"202207";"충남";0
6116;13;11;"202207";"전북";1
6117;13;11;"202207";"전남";0
6118;13;11;"202207";"경북";0
6119;13;11;"202207";"경남";0
6120;13;11;"202207";"제주";0
6121;14;3;"202207";"서울";3062
6122;14;3;"202207";"부산";4955
6123;14;3;"202207";"대구";2681
6124;14;3;"202207";"인천";8735
6125;14;3;"202207";"광주";540
6126;14;3;"202207";"대전";474
6127;14;3;"202207";"울산";225
6128;14;3;"202207";"세종";170
6129;14;3;"202207";"경기";4595
6130;14;3;"202207";"강원";332
6131;14;3;"202207";"충북";628
6132;14;3;"202207";"충남";561
6133;14;3;"202207";"전북";767
6134;14;3;"202207";"전남";551
6135;14;3;"202207";"경북";472
6136;14;3;"202207";"경남";2194
6137;14;3;"202207";"제주";435
6138;14;6;"202207";"서울";1
6139;14;6;"202207";"부산";1
6140;14;6;"202207";"대구";1
6141;14;6;"202207";"인천";4
6142;14;6;"202207";"광주";0
6143;14;6;"202207";"대전";0
6144;14;6;"202207";"울산";0
6145;14;6;"202207";"세종";0
6146;14;6;"202207";"경기";0
6147;14;6;"202207";"강원";0
6148;14;6;"202207";"충북";0
6149;14;6;"202207";"충남";0
6150;14;6;"202207";"전북";0
6151;14;6;"202207";"전남";0
6152;14;6;"202207";"경북";0
6153;14;6;"202207";"경남";0
6154;14;6;"202207";"제주";0
6155;14;5;"202207";"서울";0
6156;14;5;"202207";"부산";0
6157;14;5;"202207";"대구";0
6158;14;5;"202207";"인천";0
6159;14;5;"202207";"광주";0
6160;14;5;"202207";"대전";1
6161;14;5;"202207";"울산";0
6162;14;5;"202207";"세종";0
6163;14;5;"202207";"경기";0
6164;14;5;"202207";"강원";0
6165;14;5;"202207";"충북";0
6166;14;5;"202207";"충남";0
6167;14;5;"202207";"전북";0
6168;14;5;"202207";"전남";0
6169;14;5;"202207";"경북";0
6170;14;5;"202207";"경남";0
6171;14;5;"202207";"제주";1
6172;14;11;"202207";"서울";0
6173;14;11;"202207";"부산";0
6174;14;11;"202207";"대구";0
6175;14;11;"202207";"인천";0
6176;14;11;"202207";"광주";0
6177;14;11;"202207";"대전";0
6178;14;11;"202207";"울산";0
6179;14;11;"202207";"세종";0
6180;14;11;"202207";"경기";0
6181;14;11;"202207";"강원";0
6182;14;11;"202207";"충북";0
6183;14;11;"202207";"충남";0
6184;14;11;"202207";"전북";0
6185;14;11;"202207";"전남";0
6186;14;11;"202207";"경북";0
6187;14;11;"202207";"경남";0
6188;14;11;"202207";"제주";0
6189;15;3;"202207";"서울";1545
6190;15;3;"202207";"부산";726
6191;15;3;"202207";"대구";789
6192;15;3;"202207";"인천";673
6193;15;3;"202207";"광주";619
6194;15;3;"202207";"대전";472
6195;15;3;"202207";"울산";460
6196;15;3;"202207";"세종";141
6197;15;3;"202207";"경기";3383
6198;15;3;"202207";"강원";603
6199;15;3;"202207";"충북";628
6200;15;3;"202207";"충남";731
6201;15;3;"202207";"전북";777
6202;15;3;"202207";"전남";809
6203;15;3;"202207";"경북";958
6204;15;3;"202207";"경남";1019
6205;15;3;"202207";"제주";333
6206;15;6;"202207";"서울";0
6207;15;6;"202207";"부산";0
6208;15;6;"202207";"대구";0
6209;15;6;"202207";"인천";0
6210;15;6;"202207";"광주";0
6211;15;6;"202207";"대전";0
6212;15;6;"202207";"울산";0
6213;15;6;"202207";"세종";0
6214;15;6;"202207";"경기";0
6215;15;6;"202207";"강원";0
6216;15;6;"202207";"충북";0
6217;15;6;"202207";"충남";0
6218;15;6;"202207";"전북";0
6219;15;6;"202207";"전남";0
6220;15;6;"202207";"경북";0
6221;15;6;"202207";"경남";0
6222;15;6;"202207";"제주";0
6223;15;5;"202207";"서울";0
6224;15;5;"202207";"부산";0
6225;15;5;"202207";"대구";0
6226;15;5;"202207";"인천";0
6227;15;5;"202207";"광주";0
6228;15;5;"202207";"대전";0
6229;15;5;"202207";"울산";0
6230;15;5;"202207";"세종";0
6231;15;5;"202207";"경기";0
6232;15;5;"202207";"강원";0
6233;15;5;"202207";"충북";0
6234;15;5;"202207";"충남";0
6235;15;5;"202207";"전북";0
6236;15;5;"202207";"전남";0
6237;15;5;"202207";"경북";0
6238;15;5;"202207";"경남";0
6239;15;5;"202207";"제주";0
6240;15;11;"202207";"서울";0
6241;15;11;"202207";"부산";0
6242;15;11;"202207";"대구";0
6243;15;11;"202207";"인천";0
6244;15;11;"202207";"광주";0
6245;15;11;"202207";"대전";0
6246;15;11;"202207";"울산";0
6247;15;11;"202207";"세종";0
6248;15;11;"202207";"경기";0
6249;15;11;"202207";"강원";0
6250;15;11;"202207";"충북";0
6251;15;11;"202207";"충남";0
6252;15;11;"202207";"전북";0
6253;15;11;"202207";"전남";0
6254;15;11;"202207";"경북";0
6255;15;11;"202207";"경남";0
6256;15;11;"202207";"제주";0
6257;17;3;"202207";"서울";0
6258;17;3;"202207";"부산";0
6259;17;3;"202207";"대구";0
6260;17;3;"202207";"인천";0
6261;17;3;"202207";"광주";0
6262;17;3;"202207";"대전";0
6263;17;3;"202207";"울산";0
6264;17;3;"202207";"세종";0
6265;17;3;"202207";"경기";0
6266;17;3;"202207";"강원";0
6267;17;3;"202207";"충북";0
6268;17;3;"202207";"충남";0
6269;17;3;"202207";"전북";0
6270;17;3;"202207";"전남";0
6271;17;3;"202207";"경북";0
6272;17;3;"202207";"경남";0
6273;17;3;"202207";"제주";0
6274;17;6;"202207";"서울";51
6275;17;6;"202207";"부산";2
6276;17;6;"202207";"대구";13
6277;17;6;"202207";"인천";36
6278;17;6;"202207";"광주";26
6279;17;6;"202207";"대전";0
6280;17;6;"202207";"울산";46
6281;17;6;"202207";"세종";12
6282;17;6;"202207";"경기";78
6283;17;6;"202207";"강원";0
6284;17;6;"202207";"충북";3
6285;17;6;"202207";"충남";0
6286;17;6;"202207";"전북";6
6287;17;6;"202207";"전남";0
6288;17;6;"202207";"경북";31
6289;17;6;"202207";"경남";0
6290;17;6;"202207";"제주";0
6291;17;5;"202207";"서울";0
6292;17;5;"202207";"부산";0
6293;17;5;"202207";"대구";0
6294;17;5;"202207";"인천";0
6295;17;5;"202207";"광주";0
6296;17;5;"202207";"대전";0
6297;17;5;"202207";"울산";0
6298;17;5;"202207";"세종";0
6299;17;5;"202207";"경기";0
6300;17;5;"202207";"강원";0
6301;17;5;"202207";"충북";0
6302;17;5;"202207";"충남";0
6303;17;5;"202207";"전북";0
6304;17;5;"202207";"전남";0
6305;17;5;"202207";"경북";0
6306;17;5;"202207";"경남";0
6307;17;5;"202207";"제주";0
6308;17;11;"202207";"서울";0
6309;17;11;"202207";"부산";0
6310;17;11;"202207";"대구";0
6311;17;11;"202207";"인천";0
6312;17;11;"202207";"광주";0
6313;17;11;"202207";"대전";0
6314;17;11;"202207";"울산";0
6315;17;11;"202207";"세종";0
6316;17;11;"202207";"경기";0
6317;17;11;"202207";"강원";0
6318;17;11;"202207";"충북";0
6319;17;11;"202207";"충남";0
6320;17;11;"202207";"전북";0
6321;17;11;"202207";"전남";0
6322;17;11;"202207";"경북";0
6323;17;11;"202207";"경남";0
6324;17;11;"202207";"제주";0
6325;16;3;"202207";"서울";0
6326;16;3;"202207";"부산";0
6327;16;3;"202207";"대구";0
6328;16;3;"202207";"인천";0
6329;16;3;"202207";"광주";0
6330;16;3;"202207";"대전";0
6331;16;3;"202207";"울산";0
6332;16;3;"202207";"세종";0
6333;16;3;"202207";"경기";0
6334;16;3;"202207";"강원";0
6335;16;3;"202207";"충북";0
6336;16;3;"202207";"충남";0
6337;16;3;"202207";"전북";0
6338;16;3;"202207";"전남";0
6339;16;3;"202207";"경북";0
6340;16;3;"202207";"경남";0
6341;16;3;"202207";"제주";0
6342;16;6;"202207";"서울";0
6343;16;6;"202207";"부산";0
6344;16;6;"202207";"대구";0
6345;16;6;"202207";"인천";0
6346;16;6;"202207";"광주";0
6347;16;6;"202207";"대전";0
6348;16;6;"202207";"울산";0
6349;16;6;"202207";"세종";0
6350;16;6;"202207";"경기";0
6351;16;6;"202207";"강원";0
6352;16;6;"202207";"충북";0
6353;16;6;"202207";"충남";0
6354;16;6;"202207";"전북";0
6355;16;6;"202207";"전남";0
6356;16;6;"202207";"경북";0
6357;16;6;"202207";"경남";0
6358;16;6;"202207";"제주";0
6359;16;5;"202207";"서울";0
6360;16;5;"202207";"부산";0
6361;16;5;"202207";"대구";0
6362;16;5;"202207";"인천";0
6363;16;5;"202207";"광주";0
6364;16;5;"202207";"대전";0
6365;16;5;"202207";"울산";0
6366;16;5;"202207";"세종";0
6367;16;5;"202207";"경기";0
6368;16;5;"202207";"강원";0
6369;16;5;"202207";"충북";0
6370;16;5;"202207";"충남";0
6371;16;5;"202207";"전북";0
6372;16;5;"202207";"전남";0
6373;16;5;"202207";"경북";0
6374;16;5;"202207";"경남";0
6375;16;5;"202207";"제주";0
6376;16;11;"202207";"서울";0
6377;16;11;"202207";"부산";0
6378;16;11;"202207";"대구";0
6379;16;11;"202207";"인천";0
6380;16;11;"202207";"광주";0
6381;16;11;"202207";"대전";0
6382;16;11;"202207";"울산";0
6383;16;11;"202207";"세종";0
6384;16;11;"202207";"경기";0
6385;16;11;"202207";"강원";0
6386;16;11;"202207";"충북";0
6387;16;11;"202207";"충남";0
6388;16;11;"202207";"전북";0
6389;16;11;"202207";"전남";0
6390;16;11;"202207";"경북";0
6391;16;11;"202207";"경남";0
6392;16;11;"202207";"제주";0
6393;2;3;"202207";"서울";2682
6394;2;3;"202207";"부산";1612
6395;2;3;"202207";"대구";406
6396;2;3;"202207";"인천";1289
6397;2;3;"202207";"광주";1005
6398;2;3;"202207";"대전";1169
6399;2;3;"202207";"울산";2374
6400;2;3;"202207";"세종";211
6401;2;3;"202207";"경기";4869
6402;2;3;"202207";"강원";2219
6403;2;3;"202207";"충북";1314
6404;2;3;"202207";"충남";1052
6405;2;3;"202207";"전북";1481
6406;2;3;"202207";"전남";572
6407;2;3;"202207";"경북";129
6408;2;3;"202207";"경남";2103
6409;2;3;"202207";"제주";5
6410;2;6;"202207";"서울";20
6411;2;6;"202207";"부산";36
6412;2;6;"202207";"대구";2
6413;2;6;"202207";"인천";15
6414;2;6;"202207";"광주";12
6415;2;6;"202207";"대전";22
6416;2;6;"202207";"울산";9
6417;2;6;"202207";"세종";1
6418;2;6;"202207";"경기";1
6419;2;6;"202207";"강원";0
6420;2;6;"202207";"충북";0
6421;2;6;"202207";"충남";16
6422;2;6;"202207";"전북";24
6423;2;6;"202207";"전남";0
6424;2;6;"202207";"경북";0
6425;2;6;"202207";"경남";32
6426;2;6;"202207";"제주";0
6427;2;5;"202207";"서울";0
6428;2;5;"202207";"부산";0
6429;2;5;"202207";"대구";0
6430;2;5;"202207";"인천";3
6431;2;5;"202207";"광주";0
6432;2;5;"202207";"대전";0
6433;2;5;"202207";"울산";2
6434;2;5;"202207";"세종";0
6435;2;5;"202207";"경기";0
6436;2;5;"202207";"강원";0
6437;2;5;"202207";"충북";0
6438;2;5;"202207";"충남";0
6439;2;5;"202207";"전북";0
6440;2;5;"202207";"전남";0
6441;2;5;"202207";"경북";0
6442;2;5;"202207";"경남";0
6443;2;5;"202207";"제주";0
6444;2;11;"202207";"서울";0
6445;2;11;"202207";"부산";0
6446;2;11;"202207";"대구";0
6447;2;11;"202207";"인천";0
6448;2;11;"202207";"광주";0
6449;2;11;"202207";"대전";0
6450;2;11;"202207";"울산";0
6451;2;11;"202207";"세종";0
6452;2;11;"202207";"경기";0
6453;2;11;"202207";"강원";0
6454;2;11;"202207";"충북";0
6455;2;11;"202207";"충남";0
6456;2;11;"202207";"전북";0
6457;2;11;"202207";"전남";0
6458;2;11;"202207";"경북";0
6459;2;11;"202207";"경남";0
6460;2;11;"202207";"제주";0
6461;5;3;"202207";"서울";143
6462;5;3;"202207";"부산";29
6463;5;3;"202207";"대구";42
6464;5;3;"202207";"인천";8
6465;5;3;"202207";"광주";13
6466;5;3;"202207";"대전";1
6467;5;3;"202207";"울산";7
6468;5;3;"202207";"세종";1
6469;5;3;"202207";"경기";125
6470;5;3;"202207";"강원";4
6471;5;3;"202207";"충북";3
6472;5;3;"202207";"충남";0
6473;5;3;"202207";"전북";6
6474;5;3;"202207";"전남";6
6475;5;3;"202207";"경북";20
6476;5;3;"202207";"경남";6
6477;5;3;"202207";"제주";0
6478;5;6;"202207";"서울";1263
6479;5;6;"202207";"부산";457
6480;5;6;"202207";"대구";845
6481;5;6;"202207";"인천";678
6482;5;6;"202207";"광주";508
6483;5;6;"202207";"대전";572
6484;5;6;"202207";"울산";280
6485;5;6;"202207";"세종";330
6486;5;6;"202207";"경기";4579
6487;5;6;"202207";"강원";710
6488;5;6;"202207";"충북";759
6489;5;6;"202207";"충남";1152
6490;5;6;"202207";"전북";606
6491;5;6;"202207";"전남";636
6492;5;6;"202207";"경북";1281
6493;5;6;"202207";"경남";939
6494;5;6;"202207";"제주";151
6495;5;5;"202207";"서울";5123
6496;5;5;"202207";"부산";15366
6497;5;5;"202207";"대구";3301
6498;5;5;"202207";"인천";12858
6499;5;5;"202207";"광주";3344
6500;5;5;"202207";"대전";3003
6501;5;5;"202207";"울산";4789
6502;5;5;"202207";"세종";705
6503;5;5;"202207";"경기";22617
6504;5;5;"202207";"강원";3352
6505;5;5;"202207";"충북";5661
6506;5;5;"202207";"충남";7898
6507;5;5;"202207";"전북";4391
6508;5;5;"202207";"전남";8673
6509;5;5;"202207";"경북";9082
6510;5;5;"202207";"경남";7767
6511;5;5;"202207";"제주";641
6512;5;11;"202207";"서울";760
6513;5;11;"202207";"부산";333
6514;5;11;"202207";"대구";519
6515;5;11;"202207";"인천";487
6516;5;11;"202207";"광주";281
6517;5;11;"202207";"대전";354
6518;5;11;"202207";"울산";186
6519;5;11;"202207";"세종";199
6520;5;11;"202207";"경기";3165
6521;5;11;"202207";"강원";433
6522;5;11;"202207";"충북";595
6523;5;11;"202207";"충남";769
6524;5;11;"202207";"전북";353
6525;5;11;"202207";"전남";451
6526;5;11;"202207";"경북";807
6527;5;11;"202207";"경남";592
6528;5;11;"202207";"제주";112
6529;6;3;"202301";"서울";1651869
6530;6;3;"202301";"부산";727956
6531;6;3;"202301";"대구";590433
6532;6;3;"202301";"인천";824643
6533;6;3;"202301";"광주";315718
6534;6;3;"202301";"대전";345290
6535;6;3;"202301";"울산";301420
6536;6;3;"202301";"세종";97203
6537;6;3;"202301";"경기";3106208
6538;6;3;"202301";"강원";373891
6539;6;3;"202301";"충북";411520
6540;6;3;"202301";"충남";538176
6541;6;3;"202301";"전북";403079
6542;6;3;"202301";"전남";495454
6543;6;3;"202301";"경북";662502
6544;6;3;"202301";"경남";909527
6545;6;3;"202301";"제주";315824
6547;6;6;"202301";"서울";1245
6548;6;6;"202301";"부산";400
6549;6;6;"202301";"대구";275
6550;6;6;"202301";"인천";387
6551;6;6;"202301";"광주";131
6552;6;6;"202301";"대전";167
6553;6;6;"202301";"울산";70
6554;6;6;"202301";"세종";36
6555;6;6;"202301";"경기";1625
